CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,ContractTypeEncoded,IsSenior,HasTechSupport,Contract_TechSupport,AvgCharges_Tenure,LogMonthlyCharges,LogTotalCharges
CUST_4703,39,Male,Month-to-month,49.0,441.0,No,DSL,9,Yes,Credit card,Yes,49.0,1,0,0,0,441.0,3.912023005428146,6.091309882077698
CUST_1331,62,Female,One year,43.23,605.22,No,Fiber optic,14,Yes,Electronic check,No,43.230000000000004,2,1,0,0,605.22,3.789403291880235,6.40724295649121
CUST_231,36,Male,Month-to-month,27.55,137.75,Yes,Fiber optic,5,No,Credit card,No,27.55,1,0,1,1,137.75,3.351656936102019,4.932673752626544
CUST_333,36,Male,One year,76.03,4029.59,Yes,No,53,No,Mailed check,No,76.03,2,0,1,2,4029.59,4.344194956364874,8.301668046210116
CUST_2690,25,Male,One year,21.18,762.48,No,No,36,Yes,Bank transfer,No,21.18,2,0,0,0,762.48,3.099190981922221,6.6378869291616915
CUST_3017,40,Male,Month-to-month,82.22,2631.04,Yes,Fiber optic,32,No,Mailed check,No,82.22,1,0,1,1,2631.04,4.421487703554795,7.875514489898115
CUST_2246,18,Female,Month-to-month,118.94,2497.74,No,Fiber optic,21,Yes,Credit card,No,118.93999999999998,1,0,0,0,2497.74,4.786991617740363,7.823541883805601
CUST_3446,28,Male,Month-to-month,50.25,351.75,Yes,DSL,7,Yes,Credit card,Yes,50.25,1,0,1,1,351.75,3.936715618018517,5.865759590732923
CUST_1589,25,Female,Month-to-month,111.89,6825.29,No,Fiber optic,61,Yes,Bank transfer,No,111.89,1,0,0,0,6825.29,4.726413893273455,8.828536613181845
CUST_134,51,Female,Month-to-month,74.63,2985.2,No,DSL,40,No,Credit card,Yes,74.63,1,0,0,0,2985.2,4.325853029867938,8.001756955092564
CUST_4325,48,Male,Month-to-month,45.21,1808.4,No,Fiber optic,40,No,Bank transfer,No,45.21,1,0,0,0,1808.4,3.833196224882175,7.500750577591641
CUST_3473,24,Female,Month-to-month,37.05,2667.6,Yes,No,72,Yes,Credit card,Yes,37.05,1,0,1,1,2667.6,3.6389010843076948,7.88930926930832
CUST_1545,54,Male,One year,104.17,6041.86,No,No,58,Yes,Bank transfer,Yes,104.16999999999999,2,0,0,0,6041.86,4.655578088531937,8.706632688792183
CUST_66,34,Male,Month-to-month,56.39,1296.97,No,DSL,23,Yes,Mailed check,Yes,56.39,1,0,0,0,1296.97,4.049870072120271,7.168556784516198
CUST_258,68,Male,Two year,109.08,1636.2,No,DSL,15,Yes,Mailed check,Yes,109.08,3,1,0,0,1636.2,4.701207374185033,7.400742744618248
CUST_2025,29,Female,One year,47.95,1054.9,Yes,No,22,No,Credit card,No,47.95,2,0,1,2,1054.9,3.8907993689765195,6.962148762812468
CUST_3010,49,Female,Month-to-month,45.18,1445.76,No,DSL,32,No,Credit card,No,45.18,1,0,0,0,1445.76,3.8325468039263493,7.277081852474297
CUST_802,28,Female,Two year,116.75,2685.25,No,No,23,Yes,Bank transfer,No,116.75,3,0,0,0,2685.25,4.768563732896527,7.89590144795672
CUST_2807,59,Female,Month-to-month,22.83,1438.29,No,Fiber optic,63,Yes,Bank transfer,No,22.83,1,0,0,0,1438.29,3.1709452911106504,7.271905215422631
CUST_3656,59,Female,Month-to-month,72.72,218.16,No,DSL,3,Yes,Bank transfer,No,72.72,1,0,0,0,218.16,4.300274132801622,5.389802056670215
CUST_7,57,Female,One year,107.6,2905.2,No,Fiber optic,27,Yes,Electronic check,Yes,107.6,2,0,0,0,2905.2,4.687671407499835,7.974601664886595
CUST_3633,42,Male,Two year,94.15,4989.95,Yes,DSL,53,Yes,Credit card,No,94.14999999999999,3,0,1,3,4989.95,4.555454593742159,8.51538155138697
CUST_828,57,Female,Month-to-month,52.17,1512.93,No,DSL,29,Yes,Bank transfer,No,52.17,1,0,0,0,1512.93,3.973494327516247,7.322464197789811
CUST_4253,54,Male,Month-to-month,43.01,1505.35,No,DSL,35,Yes,Credit card,No,43.01,1,0,0,0,1505.35,3.7844168808229997,7.317444785076737
CUST_2885,56,Male,One year,38.74,116.22,Yes,DSL,3,No,Bank transfer,No,38.74,2,0,1,2,116.22,3.6823582371236707,4.764052511048283
CUST_3185,64,Male,One year,99.71,4586.66,No,Fiber optic,46,Yes,Bank transfer,Yes,99.71,2,1,0,0,4586.66,4.612245099660053,8.43112536913882
CUST_4771,63,Male,One year,61.52,861.28,Yes,No,14,Yes,Mailed check,Yes,61.519999999999996,2,1,1,2,861.28,4.135486505553276,6.759580043905233
CUST_1726,54,Female,Month-to-month,40.23,603.45,No,Fiber optic,15,Yes,Mailed check,Yes,40.230000000000004,1,0,0,0,603.45,3.7191661467188086,6.4043189536480005
CUST_2436,46,Male,Month-to-month,116.78,350.34,No,No,3,Yes,Electronic check,No,116.77999999999999,1,0,0,0,350.34,4.768818477516424,5.861754415585237
CUST_4204,53,Male,Month-to-month,52.76,2374.2,No,DSL,45,Yes,Mailed check,No,52.76,1,0,0,0,2374.2,3.984529696214894,7.77283692344955
CUST_4942,29,Male,One year,28.2,2030.4,No,Fiber optic,72,Yes,Electronic check,No,28.200000000000003,2,0,0,0,2030.4,3.374168709274236,7.616480489505401
CUST_4549,31,Male,One year,74.4,2604.0,No,Fiber optic,35,No,Bank transfer,No,74.4,2,0,0,0,2604.0,4.32280727501391,7.865187954187467
CUST_1713,67,Male,Month-to-month,87.03,5134.77,No,Fiber optic,59,Yes,Bank transfer,No,87.03,1,1,0,0,5134.77,4.4776776654728145,8.543985062435592
CUST_4267,66,Female,Month-to-month,116.78,3269.84,No,DSL,28,No,Mailed check,No,116.78,1,1,0,0,3269.84,4.768818477516424,8.092802111637038
CUST_138,42,Female,Month-to-month,101.72,813.76,Yes,Fiber optic,8,Yes,Bank transfer,No,101.72,1,0,1,1,813.76,4.632006839941651,6.70289359134594
CUST_931,56,Female,Month-to-month,34.52,1726.0,No,Fiber optic,50,Yes,Credit card,No,34.52,1,0,0,0,1726.0000000000002,3.570095918123969,7.454141078146678
CUST_1449,66,Female,Month-to-month,113.35,793.45,No,Fiber optic,7,Yes,Bank transfer,No,113.35000000000001,1,1,0,0,793.45,4.73926392046879,6.677650051334376
CUST_3375,22,Female,Two year,59.22,3197.88,No,DSL,54,Yes,Credit card,No,59.22,3,0,0,0,3197.88,4.0980045230535875,8.070556027523523
CUST_913,67,Female,One year,41.26,2640.64,No,Fiber optic,64,Yes,Electronic check,No,41.26,2,1,0,0,2640.64,3.7438410121879104,7.879155215389196
CUST_4393,51,Female,Month-to-month,24.79,1437.82,No,DSL,58,Yes,Credit card,No,24.79,1,0,0,0,1437.82,3.249986819893253,7.271578612197474
CUST_4844,25,Female,One year,31.47,0.0,Yes,No,0,No,Electronic check,No,0.0,2,0,1,2,0.0,3.4803165861147543,0.0
CUST_3771,41,Male,One year,88.53,3187.08,No,No,36,Yes,Bank transfer,No,88.53,2,0,0,0,3187.08,4.494573764646065,8.06717413369814
CUST_2353,61,Male,Two year,106.81,5020.07,Yes,DSL,47,Yes,Bank transfer,No,106.80999999999999,3,1,1,3,5020.07,4.680370418551027,8.52139833738345
CUST_1043,69,Female,One year,63.09,2460.51,No,DSL,39,Yes,Credit card,No,63.09,2,1,0,0,2460.51,4.160288345516135,7.80853026175348
CUST_4112,29,Male,Month-to-month,39.98,1839.08,No,DSL,46,Yes,Electronic check,No,39.98,1,0,0,0,1839.08,3.7130841428107537,7.517564327918748
CUST_1424,18,Female,Month-to-month,30.89,2224.08,Yes,DSL,72,Yes,Mailed check,No,30.89,1,0,1,1,2224.08,3.462292481021966,7.707548149010153
CUST_1857,18,Male,Two year,22.61,1130.5,Yes,DSL,50,Yes,Credit card,Yes,22.61,3,0,1,3,1130.5,3.1616703510974213,7.031299465073592
CUST_3878,29,Male,Month-to-month,78.25,860.75,No,DSL,11,Yes,Credit card,No,78.25,1,0,0,0,860.75,4.3726074127573895,6.758965205396975
CUST_3275,49,Male,Month-to-month,25.73,1775.37,Yes,DSL,69,No,Bank transfer,Yes,25.729999999999997,1,0,1,1,1775.37,3.2857865301508276,7.482327235187073
CUST_86,55,Male,Month-to-month,54.1,1623.0,No,Fiber optic,30,Yes,Electronic check,No,54.1,1,0,0,0,1623.0,4.009149716158869,7.392647520721623
CUST_2080,63,Female,Month-to-month,62.5,687.5,No,No,11,Yes,Bank transfer,No,62.5,1,1,0,0,687.5,4.151039905898646,6.534515318168709
CUST_604,45,Male,Month-to-month,28.78,259.02,No,DSL,9,Yes,Electronic check,Yes,28.779999999999998,1,0,0,0,259.02,3.393837027255863,5.560758551134023
CUST_4293,70,Female,Month-to-month,81.37,4149.87,Yes,No,51,No,Electronic check,No,81.37,1,1,1,1,4149.87,4.411221292953157,8.331073229807869
CUST_3541,22,Male,Two year,92.78,4824.56,No,No,52,No,Bank transfer,No,92.78,3,0,0,0,4824.56,4.5409516136614405,8.481682069214559
CUST_4542,32,Female,One year,33.52,1843.6,No,DSL,55,No,Electronic check,Yes,33.519999999999996,2,0,0,0,1843.5999999999997,3.541538866215227,7.5200177308016185
CUST_1884,40,Male,Month-to-month,49.59,2777.04,No,Fiber optic,56,Yes,Electronic check,No,49.589999999999996,1,0,0,0,2777.04,3.9237539283038445,7.929500922058718
CUST_2216,54,Male,One year,20.17,746.29,Yes,No,37,No,Electronic check,Yes,20.169999999999998,2,0,1,2,746.29,3.0525850851467737,6.6164533293399534
CUST_1384,69,Female,Two year,60.26,4278.46,No,DSL,71,No,Mailed check,Yes,60.26,3,1,0,0,4278.46,4.115127101404629,8.361582112391662
CUST_4928,50,Male,Month-to-month,26.65,639.6,No,DSL,24,Yes,Electronic check,No,26.650000000000002,1,0,0,0,639.6,3.3196257279683437,6.462405237175058
CUST_2076,49,Female,Month-to-month,107.09,7067.94,Yes,No,66,Yes,Bank transfer,No,107.08999999999999,1,0,1,1,7067.94,4.682964213428112,8.863465818371457
CUST_2784,27,Female,Month-to-month,26.26,1575.6,Yes,DSL,60,Yes,Electronic check,No,26.259999999999998,1,0,1,1,1575.6,3.3054204262683866,7.363025908625808
CUST_4732,21,Female,One year,50.82,2236.08,Yes,DSL,44,Yes,Mailed check,No,50.82,2,0,1,2,2236.08,3.947776175133964,7.7129267230321705
CUST_3333,36,Male,Two year,88.15,4143.05,No,DSL,47,Yes,Electronic check,No,88.15,3,0,0,0,4143.05,4.490320344309149,8.329428849503595
CUST_1498,58,Male,Month-to-month,88.49,1946.78,No,Fiber optic,22,Yes,Bank transfer,No,88.49,1,0,0,0,1946.78,4.494126887194767,7.574445541479721
CUST_2998,24,Male,One year,49.41,1630.53,No,Fiber optic,33,No,Bank transfer,No,49.41,2,0,0,0,1630.53,3.920189568094539,7.397273503850833
CUST_2525,46,Male,Two year,112.0,7392.0,No,DSL,66,Yes,Electronic check,Yes,112.0,3,0,0,0,7392.0,4.727387818712341,8.9082888855571
CUST_3621,70,Female,Month-to-month,103.44,6827.04,Yes,Fiber optic,66,Yes,Electronic check,No,103.44,1,1,1,1,6827.04,4.6486127438309275,8.828792942127986
CUST_3640,33,Female,Month-to-month,68.26,4027.34,No,DSL,59,No,Electronic check,No,68.26,1,0,0,0,4027.34,4.2378675389742755,8.30110965941225
CUST_3058,30,Male,Month-to-month,96.62,6280.3,No,Fiber optic,65,Yes,Credit card,Yes,96.62,1,0,0,0,6280.3,4.5810823904590015,8.745332244408809
CUST_3112,70,Female,One year,48.48,2860.32,No,No,59,Yes,Bank transfer,No,48.480000000000004,2,1,0,0,2860.32,3.901568547524287,7.959038335799321
CUST_2927,33,Male,Month-to-month,119.19,3575.7,No,Fiber optic,30,No,Electronic check,No,119.19,1,0,0,0,3575.7,4.7890738239646975,8.182195866577699
CUST_4652,64,Female,Month-to-month,33.67,437.71,No,DSL,13,Yes,Mailed check,No,33.67,1,1,0,0,437.71000000000004,3.545874759696932,6.083838602532844
CUST_1649,31,Male,Month-to-month,114.19,8221.68,No,Fiber optic,72,No,Electronic check,No,114.19,1,0,0,0,8221.68,4.746582938938415,9.01465146897593
CUST_2433,43,Male,Two year,65.11,846.43,Yes,Fiber optic,13,Yes,Credit card,No,65.11,3,0,1,3,846.43,4.191320021345486,6.742208239973172
CUST_47,19,Female,Month-to-month,33.82,33.82,Yes,Fiber optic,1,Yes,Mailed check,No,33.82,1,0,1,1,33.82,3.550191934340043,3.550191934340043
CUST_747,35,Male,Month-to-month,106.13,6792.32,No,Fiber optic,64,No,Credit card,No,106.13,1,0,0,0,6792.32,4.6740430502744665,8.823695055398142
CUST_217,56,Male,One year,48.04,1681.4,No,Fiber optic,35,Yes,Electronic check,No,48.04,2,0,0,0,1681.3999999999999,3.892636291627956,7.4279766243884895
CUST_4221,18,Female,Two year,85.47,3504.27,Yes,No,41,Yes,Electronic check,No,85.47,3,0,1,3,3504.27,4.459797532972338,8.162022829312086
CUST_4515,30,Female,Two year,75.3,602.4,No,No,8,Yes,Mailed check,No,75.3,3,0,0,0,602.4,4.334672938290411,6.40258032672496
CUST_464,22,Male,Month-to-month,101.63,4776.61,No,Fiber optic,47,Yes,Mailed check,Yes,101.63,1,0,0,0,4776.61,4.631130287657623,8.471695700443819
CUST_1105,55,Male,Month-to-month,25.27,429.59,Yes,DSL,17,Yes,Mailed check,No,25.27,1,0,1,1,429.59,3.2684276036974484,6.065156361251399
CUST_1355,26,Female,Two year,115.63,5897.13,No,DSL,51,Yes,Credit card,No,115.63,3,0,0,0,5897.13,4.759006530702958,8.682390630502269
CUST_4530,62,Male,Month-to-month,82.89,2901.15,Yes,No,35,Yes,Mailed check,No,82.89,1,1,1,1,2901.15,4.429506416858203,7.973207120599025
CUST_2543,54,Female,Month-to-month,48.78,2390.22,No,No,49,Yes,Credit card,No,48.779999999999994,1,0,0,0,2390.22,3.907613296939446,7.779558974936088
CUST_1137,56,Male,Month-to-month,118.72,5461.12,Yes,Fiber optic,46,No,Credit card,No,118.72,1,0,1,1,5461.12,4.785155682984498,8.605592271766682
CUST_1143,68,Male,Month-to-month,85.85,600.95,No,No,7,No,Mailed check,No,85.85000000000001,1,1,0,0,600.95,4.464182492687113,6.400174385381035
CUST_1022,31,Female,Month-to-month,88.64,620.48,No,Fiber optic,7,Yes,Bank transfer,No,88.64,1,0,0,0,620.48,4.495801648932726,6.4321037302238
CUST_3316,30,Female,Month-to-month,113.85,6944.85,Yes,No,61,Yes,Credit card,No,113.85000000000001,1,0,1,1,6944.85,4.743626929135107,8.845899637908156
CUST_3350,44,Male,Two year,36.93,2326.59,No,Fiber optic,63,Yes,Bank transfer,No,36.93,3,0,0,0,2326.59,3.6357423557008075,7.752588676502449
CUST_2474,65,Female,Month-to-month,58.4,2394.4,No,No,41,Yes,Electronic check,No,58.400000000000006,1,1,0,0,2394.4,4.084294226368599,7.781305510513406
CUST_215,47,Female,Two year,85.69,1113.97,Yes,Fiber optic,13,Yes,Credit card,Yes,85.69,3,0,1,3,1113.97,4.462338536880549,7.016582777702654
CUST_495,55,Female,Month-to-month,59.02,4072.38,No,Fiber optic,69,Yes,Bank transfer,No,59.02,1,0,0,0,4072.38,4.094677840012221,8.312228400620327
CUST_1651,27,Female,Month-to-month,112.32,1235.52,No,Fiber optic,11,No,Credit card,No,112.32,1,0,0,0,1235.52,4.730215674962316,7.120056261517277
CUST_4364,54,Male,Month-to-month,38.7,2322.0,Yes,DSL,60,Yes,Bank transfer,No,38.7,1,0,1,1,2322.0,3.681351187693145,7.7506147327704085
CUST_773,23,Male,Month-to-month,37.05,2630.55,Yes,Fiber optic,71,Yes,Credit card,No,37.050000000000004,1,0,1,1,2630.55,3.6389010843076948,7.875328305183342
CUST_1081,44,Female,Two year,47.69,3385.99,No,Fiber optic,71,Yes,Credit card,No,47.69,3,0,0,0,3385.99,3.8854736701946093,8.127696900348104
CUST_4731,39,Female,Month-to-month,93.27,4010.61,No,Fiber optic,43,Yes,Bank transfer,No,93.27,1,0,0,0,4010.6099999999997,4.546163005408059,8.29694793598191
CUST_11,35,Female,Month-to-month,114.62,7679.54,No,Fiber optic,67,Yes,Electronic check,No,114.62,1,0,0,0,7679.54,4.75030895165433,8.94644513616991
CUST_2783,61,Male,One year,29.03,1741.8,No,No,60,No,Credit card,No,29.029999999999998,2,1,0,0,1741.8,3.4021968819952386,7.463248294243287
CUST_4194,63,Male,One year,65.04,650.4,No,No,10,Yes,Electronic check,No,65.03999999999999,2,1,0,0,650.3999999999999,4.190260619051927,6.479123892842133
CUST_1750,53,Male,Month-to-month,78.11,1640.31,No,Fiber optic,21,No,Mailed check,No,78.11,1,0,0,0,1640.31,4.370839289033305,7.4032499824507
CUST_1582,44,Male,Month-to-month,64.72,3689.04,No,Fiber optic,57,Yes,Credit card,No,64.72,1,0,0,0,3689.04,4.185403293169067,8.21339257708422
CUST_4103,24,Male,One year,24.07,1708.97,No,Fiber optic,71,Yes,Electronic check,Yes,24.07,2,0,0,0,1708.97,3.2216719121702018,7.444231105483161
CUST_999,66,Female,One year,76.14,3883.14,No,Fiber optic,51,No,Bank transfer,Yes,76.14,2,1,0,0,3883.14,4.345621952780082,8.264656874075708
CUST_2261,57,Male,One year,45.63,410.67,No,DSL,9,No,Bank transfer,No,45.63,2,0,0,0,410.67,3.8422441108202294,6.020222057527178
CUST_961,29,Female,Month-to-month,101.03,4243.26,No,No,42,Yes,Mailed check,No,101.03,1,0,0,0,4243.26,4.625266887687213,8.353322760816848
CUST_1860,44,Female,One year,52.11,2084.4,No,No,40,Yes,Electronic check,No,52.11,2,0,0,0,2084.4,3.9723652344343074,7.642715962355492
CUST_517,36,Male,Month-to-month,96.69,193.38,No,Fiber optic,2,Yes,Bank transfer,No,96.69,1,0,0,0,193.38,4.581799199664851,5.269815006075325
CUST_4586,53,Male,Month-to-month,90.63,5619.06,No,DSL,62,Yes,Electronic check,No,90.63000000000001,1,0,0,0,5619.06,4.517758728977122,8.63409761898733
CUST_832,59,Female,Month-to-month,93.01,3255.35,Yes,DSL,35,Yes,Electronic check,No,93.00999999999999,1,0,1,1,3255.3499999999995,4.543401159590459,8.088362215202874
CUST_3497,60,Male,Month-to-month,81.79,5152.77,Yes,No,63,No,Bank transfer,No,81.79,1,0,1,1,5152.77,4.416307281150714,8.547483764682996
CUST_4646,55,Female,Month-to-month,76.13,4948.45,No,Fiber optic,65,Yes,Credit card,No,76.13,1,0,0,0,4948.45,4.345492309945907,8.507031738278327
CUST_4620,43,Female,Month-to-month,31.21,0.0,No,DSL,0,Yes,Bank transfer,No,0.0,1,0,0,0,0.0,3.4722769633431074,0.0
CUST_4335,48,Male,Month-to-month,42.25,2450.5,No,Fiber optic,58,No,Electronic check,Yes,42.25,1,0,0,0,2450.5,3.766997233377888,7.8044553610912875
CUST_4815,55,Female,One year,116.44,6520.64,No,DSL,56,Yes,Bank transfer,Yes,116.44000000000001,2,0,0,0,6520.64,4.765927564866205,8.78288115703372
CUST_271,53,Female,Month-to-month,100.01,6000.6,No,Fiber optic,60,Yes,Bank transfer,No,100.01,1,0,0,0,6000.6,4.615219521841093,8.699781379327623
CUST_4403,37,Female,One year,56.51,1130.2,Yes,DSL,20,No,Electronic check,Yes,56.510000000000005,2,0,1,2,1130.2,4.051958845725663,7.031034295142308
CUST_3474,67,Male,One year,57.96,927.36,No,Fiber optic,16,Yes,Credit card,Yes,57.96,2,1,0,0,927.36,4.076859247881081,6.833419588594894
CUST_984,69,Female,Month-to-month,61.4,0.0,No,DSL,0,Yes,Bank transfer,Yes,0.0,1,1,0,0,0.0,4.133565275375382,0.0
CUST_2354,51,Female,Month-to-month,84.77,339.08,No,Fiber optic,4,Yes,Bank transfer,No,84.77,1,0,0,0,339.08,4.45166929500233,5.829180884050534
CUST_4369,34,Male,Month-to-month,68.15,3475.65,No,DSL,51,No,Mailed check,No,68.15,1,0,0,0,3475.65,4.236278058110767,8.153824465451363
CUST_393,55,Female,Month-to-month,57.66,2825.34,Yes,DSL,49,Yes,Electronic check,Yes,57.660000000000004,1,0,1,1,2825.34,4.0717580635493045,7.946737867401834
CUST_4252,21,Male,Month-to-month,58.32,699.84,Yes,DSL,12,Yes,Bank transfer,No,58.32,1,0,1,1,699.84,4.082946517269731,6.552279615618887
CUST_2582,38,Male,Month-to-month,31.55,1987.65,Yes,DSL,63,Yes,Bank transfer,No,31.55,1,0,1,1,1987.65,3.482777368654578,7.595211295546791
CUST_2295,60,Female,Month-to-month,23.28,232.8,No,DSL,10,Yes,Mailed check,No,23.28,1,0,0,0,232.8,3.1896529661912973,5.4544660490379675
CUST_2996,26,Male,Month-to-month,97.98,3037.38,No,DSL,31,No,Mailed check,No,97.98,1,0,0,0,3037.38,4.59491780952374,8.019079757624562
CUST_3900,65,Female,Month-to-month,66.0,792.0,No,No,12,Yes,Mailed check,No,66.0,1,1,0,0,792.0,4.204692619390966,6.675823221634848
CUST_4965,46,Male,One year,106.56,2237.76,Yes,No,21,Yes,Mailed check,No,106.56000000000002,2,0,1,2,2237.76,4.678048831400663,7.713677420143282
CUST_3524,37,Male,Two year,100.33,1906.27,No,Fiber optic,19,No,Bank transfer,No,100.33,3,0,0,0,1906.27,4.618382517460226,7.553428179217625
CUST_965,37,Male,Month-to-month,81.81,3681.45,Yes,No,45,Yes,Bank transfer,No,81.81,1,0,1,1,3681.4500000000003,4.416548827045609,8.211333570512089
CUST_3273,32,Male,Month-to-month,109.88,4175.44,No,Fiber optic,38,Yes,Credit card,No,109.88,1,0,0,0,4175.44,4.708448535441593,8.337214487996754
CUST_4686,51,Male,Month-to-month,63.24,4553.28,No,Fiber optic,72,No,Mailed check,No,63.239999999999995,1,0,0,0,4553.28,4.162626069638506,8.423822729142906
CUST_1721,63,Female,One year,57.97,753.61,No,DSL,13,Yes,Electronic check,No,57.97,2,1,0,0,753.61,4.077028840012413,6.626201059496471
CUST_687,52,Male,Month-to-month,94.04,188.08,No,No,2,Yes,Electronic check,No,94.04,1,0,0,0,188.08,4.554297855614335,5.242170205925036
CUST_3504,53,Female,Month-to-month,37.87,2423.68,No,Fiber optic,64,Yes,Credit card,No,37.87,1,0,0,0,2423.68,3.660222744864132,7.793454835901373
CUST_3169,45,Female,One year,29.94,928.14,No,Fiber optic,31,No,Bank transfer,No,29.94,2,0,0,0,928.14,3.43204984514492,6.834259427136855
CUST_3045,26,Female,Month-to-month,50.97,2905.29,No,Fiber optic,57,Yes,Mailed check,Yes,50.97,1,0,0,0,2905.29,3.9506666290203505,7.974632632681811
CUST_2214,44,Male,Month-to-month,54.85,3236.15,Yes,DSL,59,No,Mailed check,Yes,54.85,1,0,1,1,3236.15,4.02266952551521,8.082448592055583
CUST_799,58,Male,Month-to-month,99.7,199.4,No,DSL,2,Yes,Bank transfer,No,99.7,1,0,0,0,199.4,4.612145799724517,5.3003153692107094
CUST_1329,69,Male,Month-to-month,62.36,873.04,Yes,DSL,14,No,Electronic check,No,62.36,1,1,1,1,873.04,4.14883274750617,6.773126141198666
CUST_4649,47,Male,Month-to-month,42.91,3089.52,No,No,72,Yes,Mailed check,Yes,42.91,1,0,0,0,3089.5199999999995,3.7821420845736258,8.036094640523139
CUST_3387,61,Male,Two year,98.68,6907.6,No,DSL,70,Yes,Credit card,Yes,98.68,3,1,0,0,6907.6,4.601965055039143,8.84052229131416
CUST_1034,54,Male,Month-to-month,21.25,340.0,No,Fiber optic,16,Yes,Bank transfer,Yes,21.25,1,0,0,0,340.0,3.102342008612249,5.831882477283517
CUST_4405,31,Male,One year,61.37,859.18,No,DSL,14,Yes,Credit card,No,61.37,2,0,0,0,859.18,4.1330843905380314,6.757141669672459
CUST_3149,53,Male,Month-to-month,65.27,3850.93,Yes,No,59,No,Electronic check,No,65.27,1,0,1,1,3850.93,4.193737306100135,8.256329600374912
CUST_842,49,Male,Month-to-month,107.42,1611.3,No,DSL,15,No,Mailed check,No,107.42,1,0,0,0,1611.3,4.686012573832192,7.385417009969694
CUST_2667,30,Male,Month-to-month,38.22,1337.7,No,No,35,Yes,Credit card,No,38.22,1,0,0,0,1337.7,3.6691868207682,7.199454272791852
CUST_2960,24,Male,One year,29.12,1601.6,No,Fiber optic,55,Yes,Credit card,Yes,29.119999999999997,2,0,0,0,1601.6,3.405189402931693,7.37938258934397
CUST_1725,36,Female,Month-to-month,24.38,1535.94,No,Fiber optic,63,Yes,Bank transfer,No,24.380000000000003,1,0,0,0,1535.94,3.2339614622862416,7.337548705691398
CUST_861,37,Female,Month-to-month,111.1,6110.5,No,No,55,Yes,Electronic check,No,111.1,1,0,0,0,6110.5,4.719391330078114,8.717927521217318
CUST_1488,42,Female,Two year,46.55,2793.0,No,DSL,60,No,Mailed check,No,46.55,3,0,0,0,2793.0,3.861781788991399,7.935229539816907
CUST_2365,65,Female,Month-to-month,104.29,5840.24,No,No,56,No,Credit card,No,104.28999999999999,1,1,0,0,5840.24,4.656718447868668,8.672698382050834
