CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
CUST_2295,60,Female,Month-to-month,23.28,232.8,No,DSL,10,Yes,Mailed check,No
CUST_2996,26,Male,Month-to-month,97.98,3037.38,No,DSL,31,No,Mailed check,No
CUST_3900,65,Female,Month-to-month,66.0,792.0,No,No,12,Yes,Mailed check,No
CUST_4965,46,Male,One year,106.56,2237.76,Yes,No,21,Yes,Mailed check,No
CUST_3524,37,Male,Two year,100.33,1906.27,No,Fiber optic,19,No,Bank transfer,No
CUST_965,37,Male,Month-to-month,81.81,3681.45,Yes,No,45,Yes,Bank transfer,No
CUST_3273,32,Male,Month-to-month,109.88,4175.44,No,Fiber optic,38,Yes,Credit card,No
CUST_4686,51,Male,Month-to-month,63.24,4553.28,No,Fiber optic,72,No,Mailed check,No
CUST_1721,63,Female,One year,57.97,753.61,No,DSL,13,Yes,Electronic check,No
CUST_687,52,Male,Month-to-month,94.04,188.08,No,No,2,Yes,Electronic check,No
CUST_3504,53,Female,Month-to-month,37.87,2423.68,No,Fiber optic,64,Yes,Credit card,No
CUST_3169,45,Female,One year,29.94,928.14,No,Fiber optic,31,No,Bank transfer,No
CUST_3045,26,Female,Month-to-month,50.97,2905.29,No,Fiber optic,57,Yes,Mailed check,Yes
CUST_2214,44,Male,Month-to-month,54.85,3236.15,Yes,DSL,59,No,Mailed check,Yes
CUST_799,58,Male,Month-to-month,99.7,199.4,No,DSL,2,Yes,Bank transfer,No
CUST_1329,69,Male,Month-to-month,62.36,873.04,Yes,DSL,14,No,Electronic check,No
CUST_4649,47,Male,Month-to-month,42.91,3089.52,No,No,72,Yes,Mailed check,Yes
CUST_3387,61,Male,Two year,98.68,6907.6,No,DSL,70,Yes,Credit card,Yes
CUST_1034,54,Male,Month-to-month,21.25,340.0,No,Fiber optic,16,Yes,Bank transfer,Yes
CUST_4405,31,Male,One year,61.37,859.18,No,DSL,14,Yes,Credit card,No
CUST_3149,53,Male,Month-to-month,65.27,3850.93,Yes,No,59,No,Electronic check,No
CUST_842,49,Male,Month-to-month,107.42,1611.3,No,DSL,15,No,Mailed check,No
CUST_2667,30,Male,Month-to-month,38.22,1337.7,No,No,35,Yes,Credit card,No
CUST_2960,24,Male,One year,29.12,1601.6,No,Fiber optic,55,Yes,Credit card,Yes
CUST_1725,36,Female,Month-to-month,24.38,1535.94,No,Fiber optic,63,Yes,Bank transfer,No
CUST_861,37,Female,Month-to-month,111.1,6110.5,No,No,55,Yes,Electronic check,No
CUST_1488,42,Female,Two year,46.55,2793.0,No,DSL,60,No,Mailed check,No
CUST_2365,65,Female,Month-to-month,104.29,5840.24,No,No,56,No,Credit card,No
CUST_3337,59,Male,Month-to-month,114.68,3325.72,Yes,No,29,Yes,Mailed check,No
CUST_3341,21,Male,Two year,101.84,509.2,No,DSL,5,Yes,Electronic check,No
CUST_2229,48,Male,Month-to-month,46.15,3045.9,Yes,No,66,Yes,Electronic check,No
CUST_4556,49,Female,Month-to-month,65.83,2633.2,No,DSL,40,No,Electronic check,No
CUST_2617,40,Male,Month-to-month,39.21,2195.76,No,Fiber optic,56,Yes,Credit card,No
CUST_878,64,Male,Month-to-month,41.56,1537.72,No,Fiber optic,37,Yes,Electronic check,No
CUST_2512,48,Female,Month-to-month,62.69,1943.39,No,Fiber optic,31,Yes,Bank transfer,Yes
CUST_1311,45,Female,Two year,42.12,2400.84,No,DSL,57,Yes,Bank transfer,No
CUST_3415,61,Female,One year,81.06,1783.32,No,Fiber optic,22,Yes,Credit card,No
CUST_857,52,Female,Two year,58.12,1104.28,Yes,DSL,19,Yes,Credit card,Yes
CUST_3535,31,Female,Month-to-month,111.29,2114.51,Yes,Fiber optic,19,Yes,Mailed check,No
CUST_3725,33,Male,One year,118.94,1784.1,No,Fiber optic,15,Yes,Mailed check,Yes
CUST_3399,64,Male,One year,35.1,2035.8,No,Fiber optic,58,No,Electronic check,Yes
CUST_4080,42,Male,Two year,61.61,3696.6,Yes,DSL,60,No,Mailed check,No
CUST_1132,21,Male,Month-to-month,37.43,1796.64,No,Fiber optic,48,Yes,Electronic check,No
CUST_2648,44,Male,Month-to-month,57.18,2401.56,Yes,DSL,42,Yes,Credit card,No
CUST_2780,45,Female,One year,39.6,1544.4,No,DSL,39,Yes,Credit card,No
CUST_4348,47,Male,Month-to-month,66.25,1391.25,No,Fiber optic,21,Yes,Mailed check,No
CUST_1145,29,Male,Month-to-month,95.77,5075.81,Yes,No,53,Yes,Bank transfer,No
CUST_3993,18,Male,Month-to-month,33.23,1295.97,Yes,DSL,39,Yes,Credit card,No
CUST_740,32,Male,Month-to-month,25.71,1465.47,Yes,No,57,Yes,Bank transfer,No
CUST_1794,63,Female,Month-to-month,119.95,3718.45,No,Fiber optic,31,No,Electronic check,Yes
CUST_888,62,Male,Two year,41.46,0.0,Yes,DSL,0,No,Electronic check,No
CUST_4658,37,Female,Month-to-month,89.15,3387.7,Yes,DSL,38,Yes,Bank transfer,Yes
CUST_3326,26,Male,Two year,86.38,86.38,No,DSL,1,Yes,Bank transfer,Yes
CUST_1779,29,Male,Month-to-month,93.16,2142.68,Yes,Fiber optic,23,No,Credit card,No
CUST_441,47,Male,Month-to-month,37.36,298.88,No,Fiber optic,8,Yes,Bank transfer,No
CUST_2508,57,Male,Month-to-month,87.41,3146.76,No,Fiber optic,36,Yes,Electronic check,No
CUST_4337,26,Male,Month-to-month,80.4,4020.0,Yes,Fiber optic,50,Yes,Credit card,No
CUST_2513,24,Male,One year,117.57,4350.09,Yes,Fiber optic,37,Yes,Electronic check,No
CUST_3301,37,Female,Month-to-month,100.0,6600.0,Yes,Fiber optic,66,Yes,Mailed check,Yes
CUST_2680,41,Female,Month-to-month,29.1,1775.1,No,DSL,61,Yes,Electronic check,No
CUST_994,43,Female,Month-to-month,52.93,582.23,Yes,DSL,11,Yes,Mailed check,Yes
CUST_85,66,Female,Month-to-month,58.29,1981.86,Yes,No,34,No,Mailed check,No
CUST_3482,49,Male,Month-to-month,112.04,1792.64,No,DSL,16,Yes,Credit card,No
CUST_1361,24,Male,Month-to-month,114.69,6766.71,No,DSL,59,Yes,Electronic check,No
CUST_507,25,Female,Two year,67.93,2853.06,Yes,Fiber optic,42,Yes,Credit card,No
CUST_4601,55,Female,Month-to-month,22.24,1200.96,Yes,Fiber optic,54,No,Bank transfer,No
CUST_4837,60,Female,Month-to-month,101.16,3237.12,No,DSL,32,No,Mailed check,No
CUST_1831,70,Male,Month-to-month,62.48,1249.6,No,Fiber optic,20,Yes,Mailed check,No
CUST_4682,64,Male,Month-to-month,40.23,362.07,No,Fiber optic,9,Yes,Mailed check,No
CUST_4488,39,Female,Month-to-month,54.97,3353.17,No,No,61,Yes,Electronic check,Yes
CUST_1624,20,Male,One year,75.46,3320.24,No,Fiber optic,44,Yes,Bank transfer,Yes
CUST_2665,49,Male,Month-to-month,55.07,881.12,Yes,DSL,16,Yes,Electronic check,No
CUST_197,18,Female,Two year,48.36,1692.6,Yes,DSL,35,Yes,Bank transfer,No
CUST_2210,68,Male,Month-to-month,92.31,6000.15,No,Fiber optic,65,Yes,Credit card,Yes
CUST_1883,42,Male,Month-to-month,66.7,3201.6,No,No,48,No,Electronic check,No
CUST_1829,36,Female,Two year,27.64,1243.8,Yes,DSL,45,Yes,Mailed check,No
CUST_1761,33,Male,Two year,100.43,5423.22,No,DSL,54,Yes,Credit card,No
CUST_3012,59,Female,Month-to-month,39.36,2243.52,Yes,Fiber optic,57,Yes,Electronic check,Yes
CUST_877,50,Male,Month-to-month,93.32,2333.0,Yes,DSL,25,Yes,Bank transfer,No
CUST_2447,68,Male,One year,90.63,1178.19,No,No,13,Yes,Bank transfer,No
CUST_10,70,Male,Two year,90.04,4952.2,No,No,55,Yes,Mailed check,Yes
CUST_2233,52,Female,Month-to-month,33.02,660.4,No,Fiber optic,20,No,Credit card,No
CUST_2003,39,Female,Month-to-month,73.12,2997.92,No,Fiber optic,41,No,Mailed check,No
CUST_4264,62,Female,Month-to-month,64.94,1039.04,No,Fiber optic,16,No,Bank transfer,Yes
CUST_1014,19,Female,One year,71.13,3129.72,Yes,DSL,44,Yes,Bank transfer,No
CUST_4709,19,Female,Month-to-month,75.1,826.1,No,Fiber optic,11,Yes,Electronic check,No
CUST_1529,66,Male,Month-to-month,24.56,24.56,No,DSL,1,Yes,Bank transfer,No
CUST_4062,61,Male,One year,27.25,1389.75,No,DSL,51,No,Electronic check,Yes
CUST_4082,70,Female,Month-to-month,119.95,1199.5,No,DSL,10,No,Credit card,Yes
CUST_344,51,Female,Two year,102.36,204.72,No,DSL,2,Yes,Electronic check,No
CUST_1366,26,Female,Month-to-month,58.68,3755.52,No,DSL,64,Yes,Electronic check,No
CUST_1391,48,Male,Month-to-month,111.75,3129.0,No,DSL,28,No,Mailed check,No
CUST_3004,24,Male,Two year,77.95,3040.05,Yes,No,39,Yes,Credit card,No
CUST_457,42,Female,Month-to-month,50.08,2954.72,No,Fiber optic,59,Yes,Mailed check,No
CUST_324,65,Male,Two year,97.65,6640.2,No,DSL,68,Yes,Mailed check,No
CUST_4918,57,Female,Month-to-month,59.61,2622.84,No,No,44,Yes,Electronic check,No
CUST_2019,24,Male,Month-to-month,52.85,2589.65,No,DSL,49,Yes,Bank transfer,No
CUST_1351,24,Female,One year,39.38,787.6,No,DSL,20,Yes,Electronic check,Yes
CUST_3003,25,Female,One year,34.37,1993.46,No,Fiber optic,58,Yes,Bank transfer,Yes
CUST_2955,46,Male,Two year,95.04,4847.04,Yes,Fiber optic,51,Yes,Bank transfer,Yes
CUST_3532,39,Male,Two year,92.81,5847.03,No,No,63,No,Mailed check,Yes
CUST_4028,50,Male,Month-to-month,50.83,2033.2,Yes,Fiber optic,40,Yes,Credit card,Yes
CUST_2823,32,Female,Month-to-month,53.42,961.56,Yes,No,18,Yes,Mailed check,Yes
CUST_4287,19,Male,Month-to-month,77.7,4817.4,Yes,Fiber optic,62,No,Electronic check,Yes
CUST_2847,34,Female,Two year,50.9,1068.9,Yes,DSL,21,Yes,Electronic check,No
CUST_850,23,Female,Two year,55.69,2394.67,No,No,43,Yes,Mailed check,No
CUST_1395,62,Male,Two year,37.78,906.72,No,Fiber optic,24,Yes,Mailed check,No
CUST_1584,53,Female,Month-to-month,39.07,156.28,No,Fiber optic,4,Yes,Electronic check,No
CUST_4545,54,Female,Month-to-month,54.89,1317.36,No,DSL,24,Yes,Credit card,Yes
CUST_4090,33,Male,Two year,104.71,5863.76,No,No,56,Yes,Bank transfer,No
CUST_1552,38,Male,One year,98.63,789.04,No,Fiber optic,8,Yes,Bank transfer,No
CUST_4372,34,Female,One year,53.03,3287.86,No,No,62,Yes,Electronic check,No
CUST_1308,38,Male,Month-to-month,42.52,850.4,No,No,20,No,Electronic check,Yes
CUST_4760,48,Male,One year,85.9,1460.3,Yes,DSL,17,Yes,Credit card,No
CUST_4663,64,Female,One year,97.43,1753.74,No,Fiber optic,18,Yes,Electronic check,No
CUST_1177,56,Female,Month-to-month,93.44,2522.88,Yes,No,27,Yes,Bank transfer,No
CUST_744,51,Female,Two year,57.18,1715.4,Yes,Fiber optic,30,Yes,Electronic check,Yes
CUST_1217,35,Female,One year,35.53,71.06,No,No,2,Yes,Credit card,No
CUST_3510,26,Female,Month-to-month,82.1,4926.0,No,Fiber optic,60,Yes,Bank transfer,No
CUST_4655,30,Male,One year,75.37,226.11,No,DSL,3,Yes,Electronic check,No
CUST_620,54,Female,Month-to-month,60.56,1574.56,No,Fiber optic,26,No,Electronic check,No
CUST_1743,42,Male,Two year,82.36,4365.08,No,Fiber optic,53,Yes,Electronic check,No
CUST_781,63,Female,One year,92.53,3886.26,Yes,No,42,No,Credit card,No
CUST_869,46,Male,One year,114.16,3196.48,No,No,28,No,Bank transfer,No
CUST_1225,68,Female,One year,104.64,2929.92,No,DSL,28,Yes,Credit card,No
CUST_4606,50,Female,Two year,51.46,3139.06,No,DSL,61,Yes,Electronic check,No
CUST_87,46,Female,Month-to-month,51.22,1126.84,No,Fiber optic,22,Yes,Electronic check,Yes
CUST_4266,60,Male,One year,117.34,7275.08,No,Fiber optic,62,Yes,Electronic check,No
CUST_2160,22,Female,Month-to-month,60.5,0.0,No,DSL,0,No,Mailed check,No
CUST_394,24,Male,Month-to-month,103.43,930.87,No,DSL,9,Yes,Electronic check,No
CUST_3730,51,Male,One year,106.05,3817.8,Yes,DSL,36,Yes,Mailed check,No
CUST_2062,36,Male,Month-to-month,85.87,4465.24,No,Fiber optic,52,No,Bank transfer,No
CUST_2260,46,Female,Month-to-month,108.91,1306.92,No,DSL,12,Yes,Electronic check,No
CUST_4660,31,Female,Month-to-month,65.71,591.39,Yes,DSL,9,No,Bank transfer,No
CUST_1386,30,Male,Month-to-month,58.37,1167.4,No,DSL,20,No,Mailed check,No
CUST_203,44,Male,Two year,35.19,2146.59,No,No,61,Yes,Credit card,No
CUST_3788,32,Male,Month-to-month,109.41,3282.3,No,DSL,30,No,Bank transfer,No
CUST_240,67,Male,Month-to-month,26.18,994.84,Yes,No,38,No,Mailed check,No
CUST_3141,70,Female,Month-to-month,56.02,392.14,No,DSL,7,Yes,Electronic check,No
CUST_4616,59,Female,Month-to-month,85.89,5582.85,No,Fiber optic,65,Yes,Mailed check,No
CUST_721,28,Male,One year,92.84,4642.0,No,DSL,50,No,Credit card,No
CUST_1047,60,Male,Month-to-month,92.16,1013.76,Yes,DSL,11,Yes,Credit card,No
CUST_1934,50,Female,Month-to-month,107.14,2249.94,No,Fiber optic,21,No,Bank transfer,No
CUST_3995,56,Female,Two year,107.3,2897.1,No,DSL,27,Yes,Credit card,No
CUST_4392,38,Female,One year,119.26,2862.24,No,Fiber optic,24,Yes,Credit card,No
CUST_4018,70,Male,One year,104.61,2510.64,Yes,No,24,Yes,Credit card,No
CUST_4008,42,Male,Month-to-month,33.86,1252.82,No,Fiber optic,37,No,Mailed check,Yes
CUST_1278,64,Female,Month-to-month,114.18,1370.16,Yes,Fiber optic,12,No,Bank transfer,No
CUST_922,69,Male,Two year,73.65,368.25,Yes,No,5,Yes,Bank transfer,No
CUST_1530,50,Female,Two year,42.59,2810.94,Yes,No,66,Yes,Electronic check,No
CUST_2729,57,Male,Two year,114.93,1379.16,No,DSL,12,Yes,Mailed check,No
CUST_3395,62,Male,Month-to-month,86.45,1296.75,No,DSL,15,Yes,Mailed check,No
CUST_1058,48,Female,Two year,105.22,631.32,Yes,No,6,Yes,Bank transfer,No
CUST_3934,51,Female,Month-to-month,33.02,2311.4,Yes,DSL,70,Yes,Electronic check,No
CUST_3714,68,Male,Month-to-month,71.65,1791.25,Yes,Fiber optic,25,Yes,Electronic check,No
CUST_3346,36,Female,Two year,46.48,3346.56,Yes,Fiber optic,72,Yes,Bank transfer,Yes
CUST_1467,60,Male,Month-to-month,102.79,5345.08,No,Fiber optic,52,Yes,Electronic check,No
CUST_3695,24,Male,Two year,24.76,1386.56,No,Fiber optic,56,Yes,Mailed check,No
CUST_351,53,Male,Month-to-month,88.26,5648.64,No,DSL,64,No,Bank transfer,No
CUST_823,36,Male,Month-to-month,108.31,5957.05,No,Fiber optic,55,Yes,Credit card,Yes
CUST_1233,40,Male,Month-to-month,32.02,2113.32,Yes,No,66,Yes,Credit card,No
CUST_2266,42,Male,Month-to-month,118.51,5806.99,No,DSL,49,No,Credit card,No
CUST_4973,26,Male,Month-to-month,78.13,1406.34,No,DSL,18,Yes,Credit card,Yes
CUST_929,25,Male,Two year,106.57,1385.41,No,DSL,13,Yes,Electronic check,Yes
CUST_3046,40,Female,Month-to-month,117.66,6000.66,Yes,DSL,51,No,Electronic check,Yes
CUST_3712,54,Female,Month-to-month,106.88,2885.76,No,Fiber optic,27,Yes,Credit card,Yes
CUST_3219,24,Female,Month-to-month,59.76,2211.12,No,DSL,37,Yes,Credit card,No
CUST_3582,62,Female,Month-to-month,40.17,843.57,Yes,Fiber optic,21,Yes,Bank transfer,No
CUST_4195,48,Female,Month-to-month,31.45,408.85,No,Fiber optic,13,Yes,Credit card,No
CUST_3354,57,Male,Month-to-month,29.1,814.8,No,No,28,Yes,Mailed check,Yes
CUST_754,26,Female,Month-to-month,68.08,0.0,No,No,0,Yes,Bank transfer,Yes
CUST_4912,42,Female,One year,118.02,5901.0,No,DSL,50,No,Credit card,No
CUST_1731,23,Female,Month-to-month,73.64,5007.52,No,Fiber optic,68,No,Mailed check,No
CUST_2244,41,Female,Month-to-month,42.87,2615.07,No,No,61,Yes,Bank transfer,No
CUST_4190,54,Female,Two year,92.25,6088.5,Yes,DSL,66,No,Bank transfer,No
CUST_3694,66,Male,One year,68.55,1576.65,Yes,Fiber optic,23,Yes,Electronic check,No
CUST_4930,37,Male,Two year,118.91,7729.15,No,DSL,65,Yes,Mailed check,No
CUST_2332,31,Male,Two year,84.17,3450.97,No,DSL,41,No,Mailed check,No
CUST_2296,56,Female,One year,29.58,1212.78,No,DSL,41,Yes,Bank transfer,No
CUST_3496,62,Female,Two year,68.41,4515.06,Yes,No,66,No,Mailed check,No
CUST_3810,46,Male,Two year,116.12,1045.08,No,No,9,Yes,Electronic check,No
CUST_972,27,Male,Month-to-month,38.68,1663.24,No,DSL,43,Yes,Electronic check,No
CUST_1230,60,Female,Month-to-month,62.28,809.64,No,Fiber optic,13,No,Credit card,No
CUST_2179,61,Male,One year,33.22,1195.92,Yes,No,36,Yes,Bank transfer,Yes
CUST_2603,34,Male,Month-to-month,67.04,2480.48,No,No,37,Yes,Mailed check,No
CUST_2872,27,Female,Month-to-month,80.47,3460.21,Yes,No,43,Yes,Mailed check,No
CUST_2476,49,Female,Month-to-month,67.34,3838.38,No,Fiber optic,57,No,Credit card,No
CUST_848,39,Male,Two year,32.23,1933.8,Yes,DSL,60,Yes,Electronic check,Yes
CUST_2674,60,Female,One year,93.2,5871.6,No,No,63,Yes,Electronic check,No
CUST_3146,35,Female,One year,60.94,3047.0,No,Fiber optic,50,Yes,Electronic check,Yes
CUST_1635,39,Female,One year,80.51,2656.83,No,Fiber optic,33,Yes,Electronic check,No
CUST_1264,37,Male,Month-to-month,94.16,3672.24,No,Fiber optic,39,No,Electronic check,No
CUST_1433,56,Male,Two year,69.25,3531.75,No,No,51,Yes,Bank transfer,Yes
CUST_4932,31,Female,One year,77.09,4239.95,Yes,No,55,No,Electronic check,No
CUST_3917,48,Male,Month-to-month,70.5,5076.0,No,DSL,72,No,Bank transfer,No
CUST_4877,25,Female,Month-to-month,92.14,368.56,No,DSL,4,Yes,Bank transfer,Yes
CUST_4961,53,Female,One year,110.1,4183.8,No,DSL,38,Yes,Electronic check,No
CUST_2406,46,Male,Two year,100.14,1702.38,No,Fiber optic,17,Yes,Credit card,No
CUST_1328,66,Male,Two year,89.33,5002.48,No,Fiber optic,56,Yes,Electronic check,No
CUST_69,37,Male,One year,49.56,2973.6,No,DSL,60,No,Electronic check,Yes
CUST_4980,63,Female,Two year,111.35,8017.2,Yes,Fiber optic,72,Yes,Credit card,Yes
CUST_791,25,Male,Month-to-month,100.93,6459.52,Yes,Fiber optic,64,Yes,Mailed check,No
CUST_3743,33,Male,Month-to-month,82.07,246.21,No,DSL,3,No,Mailed check,No
CUST_1289,38,Female,One year,119.41,238.82,No,Fiber optic,2,No,Credit card,No
CUST_4247,66,Female,Month-to-month,87.87,5711.55,Yes,Fiber optic,65,Yes,Bank transfer,No
CUST_118,26,Male,One year,82.79,5629.72,No,DSL,68,No,Credit card,No
CUST_4940,44,Female,One year,56.26,506.34,No,Fiber optic,9,Yes,Credit card,Yes
CUST_3631,44,Male,Two year,28.73,430.95,No,DSL,15,Yes,Credit card,Yes
CUST_1214,48,Male,One year,35.51,106.53,No,DSL,3,Yes,Credit card,Yes
CUST_2645,44,Male,One year,95.77,4405.42,No,DSL,46,Yes,Bank transfer,No
CUST_4320,65,Female,Month-to-month,89.2,0.0,No,No,0,Yes,Electronic check,No
CUST_555,49,Male,Month-to-month,78.85,2207.8,Yes,DSL,28,No,Electronic check,No
CUST_4633,59,Male,Month-to-month,42.44,763.92,No,Fiber optic,18,Yes,Electronic check,Yes
CUST_3044,56,Female,Month-to-month,46.73,2336.5,Yes,DSL,50,Yes,Credit card,No
CUST_2117,28,Female,Two year,32.11,1733.94,Yes,No,54,Yes,Mailed check,Yes
CUST_4362,39,Female,One year,80.49,5312.34,No,No,66,No,Mailed check,Yes
CUST_2583,51,Female,One year,72.11,1297.98,No,No,18,No,Bank transfer,No
CUST_955,62,Male,Month-to-month,110.7,7749.0,No,Fiber optic,70,Yes,Mailed check,No
CUST_2024,35,Male,Month-to-month,98.9,3659.3,Yes,DSL,37,Yes,Electronic check,No
CUST_1317,35,Male,Month-to-month,51.24,1485.96,No,No,29,No,Bank transfer,Yes
CUST_3822,23,Male,Month-to-month,63.11,1009.76,Yes,No,16,Yes,Electronic check,Yes
CUST_805,35,Male,Month-to-month,61.06,2930.88,No,DSL,48,Yes,Electronic check,No
CUST_3820,47,Male,One year,22.27,579.02,No,No,26,No,Bank transfer,No
CUST_2553,37,Female,Month-to-month,112.28,3368.4,No,DSL,30,Yes,Mailed check,No
CUST_1776,55,Male,Month-to-month,94.91,1898.2,Yes,No,20,Yes,Bank transfer,No
CUST_846,18,Male,One year,113.47,6581.26,No,DSL,58,Yes,Mailed check,No
CUST_762,26,Male,One year,72.61,2323.52,No,DSL,32,Yes,Electronic check,No
CUST_4544,57,Female,Two year,83.53,2756.49,No,DSL,33,No,Credit card,No
CUST_4331,35,Male,Month-to-month,92.39,1293.46,Yes,Fiber optic,14,Yes,Bank transfer,Yes
CUST_3258,52,Female,Month-to-month,112.23,4040.28,No,DSL,36,No,Bank transfer,No
CUST_4500,44,Female,Month-to-month,72.03,3169.32,No,Fiber optic,44,No,Credit card,No
CUST_474,26,Male,Two year,60.04,720.48,No,No,12,Yes,Electronic check,No
CUST_3857,37,Female,Month-to-month,82.81,3726.45,No,Fiber optic,45,Yes,Electronic check,No
CUST_451,23,Male,Month-to-month,115.9,695.4,No,DSL,6,Yes,Bank transfer,No
CUST_2864,40,Male,Month-to-month,47.15,3206.2,No,Fiber optic,68,Yes,Mailed check,No
CUST_2231,48,Male,Two year,50.63,253.15,No,Fiber optic,5,No,Bank transfer,No
CUST_1512,39,Female,Month-to-month,27.82,1224.08,No,Fiber optic,44,No,Electronic check,Yes
CUST_4538,42,Male,Month-to-month,44.42,3020.56,No,Fiber optic,68,Yes,Electronic check,No
CUST_4467,60,Female,Month-to-month,64.11,1730.97,Yes,DSL,27,Yes,Mailed check,No
CUST_4822,47,Female,One year,55.55,2833.05,Yes,No,51,Yes,Electronic check,No
CUST_2615,40,Male,Two year,36.04,108.12,No,No,3,Yes,Bank transfer,No
CUST_2571,31,Male,Two year,43.45,521.4,No,Fiber optic,12,Yes,Mailed check,No
CUST_4213,39,Male,One year,97.99,1469.85,No,Fiber optic,15,No,Mailed check,No
CUST_1369,28,Male,One year,54.18,1029.42,Yes,DSL,19,No,Credit card,No
CUST_1218,61,Male,Month-to-month,115.2,1728.0,No,No,15,No,Credit card,No
CUST_3683,67,Female,Month-to-month,100.28,3108.68,Yes,No,31,Yes,Credit card,No
CUST_4292,57,Male,Two year,89.03,4095.38,No,DSL,46,No,Credit card,No
CUST_1797,42,Female,Two year,70.23,70.23,No,Fiber optic,1,No,Electronic check,No
CUST_2558,29,Female,Two year,114.96,3793.68,No,DSL,33,No,Bank transfer,No
CUST_3311,50,Male,One year,42.91,2231.32,Yes,DSL,52,Yes,Electronic check,Yes
CUST_2763,64,Female,Two year,99.62,6375.68,No,DSL,64,Yes,Electronic check,No
CUST_4986,43,Female,Month-to-month,93.21,5312.97,No,Fiber optic,57,Yes,Mailed check,No
CUST_2458,66,Male,Two year,43.88,1974.6,Yes,Fiber optic,45,Yes,Credit card,No
CUST_256,33,Female,Month-to-month,118.75,6768.75,Yes,No,57,Yes,Credit card,No
CUST_2095,51,Female,Month-to-month,66.61,4196.43,No,DSL,63,Yes,Mailed check,No
CUST_3803,61,Male,One year,53.85,807.75,No,DSL,15,Yes,Mailed check,Yes
CUST_915,57,Female,One year,111.03,6328.71,Yes,DSL,57,No,Electronic check,No
CUST_3440,66,Male,Two year,28.32,339.84,No,DSL,12,No,Mailed check,No
CUST_71,58,Male,Two year,114.51,1145.1,No,DSL,10,Yes,Mailed check,Yes
CUST_677,31,Male,Month-to-month,93.79,4689.5,Yes,No,50,Yes,Electronic check,Yes
CUST_4700,18,Female,One year,98.65,3946.0,No,Fiber optic,40,Yes,Bank transfer,No
CUST_2977,34,Male,Month-to-month,66.45,2591.55,No,DSL,39,No,Electronic check,Yes
CUST_1744,43,Male,Month-to-month,106.93,427.72,No,Fiber optic,4,No,Credit card,No
CUST_1534,42,Male,One year,62.74,3576.18,Yes,Fiber optic,57,Yes,Electronic check,No
CUST_4298,32,Female,Month-to-month,29.34,1701.72,No,No,58,Yes,Mailed check,Yes
CUST_3086,39,Female,Two year,73.91,4065.05,Yes,Fiber optic,55,Yes,Mailed check,No
CUST_2487,25,Female,Two year,113.06,4409.34,No,Fiber optic,39,Yes,Electronic check,No
CUST_3567,54,Male,Two year,25.19,604.56,No,No,24,Yes,Bank transfer,No
CUST_982,65,Female,Month-to-month,106.71,1814.07,Yes,Fiber optic,17,Yes,Bank transfer,No
CUST_573,51,Female,Two year,86.11,2669.41,Yes,DSL,31,Yes,Bank transfer,No
CUST_2307,55,Male,Two year,32.76,819.0,No,Fiber optic,25,No,Credit card,Yes
CUST_2102,47,Female,Month-to-month,112.77,7104.51,Yes,Fiber optic,63,Yes,Mailed check,No
CUST_1302,18,Male,Month-to-month,97.29,7004.88,Yes,DSL,72,No,Mailed check,No
CUST_2713,61,Male,Two year,67.09,3220.32,No,Fiber optic,48,Yes,Electronic check,Yes
CUST_3854,59,Male,Month-to-month,106.65,3946.05,No,Fiber optic,37,No,Mailed check,No
CUST_4087,37,Male,Two year,33.67,1548.82,No,No,46,Yes,Bank transfer,No
CUST_2373,27,Female,Month-to-month,103.5,3001.5,No,DSL,29,No,Credit card,No
CUST_4504,54,Female,Month-to-month,29.63,918.53,No,DSL,31,No,Mailed check,No
